gene_acc	Homo_seqid	OG	symbol	Hydractinia_seqid
NP_003062.2	Homo_14883	OG0001385	HLTF	Hs_planula_t.77987
NP_003062.2	Homo_14883	OG0001385	HLTF	Hs_planula_t.942
NP_003062.2	Homo_14883	OG0001385	HLTF	Hs_planula_t.942
NP_002040.1	Homo_65730	OG0001412	GATA1	Hs_planula_t.14093
NP_001139133.1	Homo_14456	OG0001412	GATA2	Hs_planula_t.14093
NP_002042.1	Homo_32980	OG0001412	GATA3	Hs_planula_t.14093
NP_001295022.1	Homo_27806	OG0001412	GATA4	Hs_planula_t.14093
NP_005517.1	Homo_29906	OG0001413	HSF1	Hs_planula_t.1226
NP_005517.1	Homo_29906	OG0001413	HSF1	Hs_planula_t.22275
NP_005517.1	Homo_29906	OG0001413	HSF1	Hs_planula_t.78575
NP_001230023.1	Homo_23860	OG0001413	HSF2	Hs_planula_t.1226
NP_001230023.1	Homo_23860	OG0001413	HSF2	Hs_planula_t.22275
NP_001230023.1	Homo_23860	OG0001413	HSF2	Hs_planula_t.78575
NP_001361604.1	Homo_50653	OG0001413	HSF4	Hs_planula_t.1226
NP_001361604.1	Homo_50653	OG0001413	HSF4	Hs_planula_t.22275
NP_001361604.1	Homo_50653	OG0001413	HSF4	Hs_planula_t.78575
NP_000448.3	Homo_61957	OG0001423	HNF4A	Hs_planula_t.27181
NP_004124.5	Homo_28950	OG0001423	HNF4G	Hs_planula_t.27181
NP_001278320.1	Homo_63073	OG0001425	ERG	Hs_planula_t.59156
NP_002008.2	Homo_39769	OG0001425	FLI1	Hs_planula_t.59156
NP_059991.1	Homo_10993	OG0001425	FEV	Hs_planula_t.59156
NP_976308.1	Homo_60565	OG0001429	ZNF784	Hs_planula_t.27430
NP_976308.1	Homo_60565	OG0001429	ZNF784	Hs_planula_t.73174
NP_067633.2	Homo_23587	OG0001429	PRDM13	Hs_planula_t.27430
NP_067633.2	Homo_23587	OG0001429	PRDM13	Hs_planula_t.73174
NP_004955.2	Homo_1429	OG0001432	HDAC1	Hs_planula_t.16921
NP_004955.2	Homo_1429	OG0001432	HDAC1	Hs_planula_t.28298
NP_004955.2	Homo_1429	OG0001432	HDAC1	Hs_planula_t.37729
NP_001269841.1	Homo_10587	OG0001503	CARF	Hs_planula_t.36031
NP_001269841.1	Homo_10587	OG0001503	CARF	Hs_planula_t.80209
NP_001479.4	Homo_53026	OG0001518	TADA2A	Hs_planula_t.49951
NP_001230013.1	Homo_45509	OG0001568	HIF1A	Hs_planula_t.47759
NP_690007.1	Homo_59480	OG0001568	HIF3A	Hs_planula_t.47759
NP_001300971.1	Homo_5836	OG0001602	KDM5B	Hs_planula_t.48107
NP_001036068.1	Homo_39902	OG0001602	KDM5A	Hs_planula_t.48107
NP_004178.2	Homo_65910	OG0001602	KDM5C	Hs_planula_t.48107
NP_001140177.1	Homo_67721	OG0001602	KDM5D	Hs_planula_t.48107
NP_037461.2	Homo_62914	OG0001635	PAXBP1	Hs_planula_t.24416
NP_037461.2	Homo_62914	OG0001635	PAXBP1	Hs_planula_t.24417
NP_037461.2	Homo_62914	OG0001635	PAXBP1	Hs_planula_t.52071
NP_037461.2	Homo_62914	OG0001635	PAXBP1	Hs_planula_t.89146
NP_037461.2	Homo_62914	OG0001635	PAXBP1	Hs_planula_t.91756
NP_055368.1	Homo_9284	OG0001651	TFCP2L1	Hs_planula_t.16035
NP_055368.1	Homo_9284	OG0001651	TFCP2L1	Hs_planula_t.35922
NP_055368.1	Homo_9284	OG0001651	TFCP2L1	Hs_planula_t.66672
NP_001166923.1	Homo_41272	OG0001651	TFCP2	Hs_planula_t.16035
NP_001166923.1	Homo_41272	OG0001651	TFCP2	Hs_planula_t.35922
NP_001166923.1	Homo_41272	OG0001651	TFCP2	Hs_planula_t.66672
NP_001121632.1	Homo_12320	OG0001651	UBP1	Hs_planula_t.16035
NP_001121632.1	Homo_12320	OG0001651	UBP1	Hs_planula_t.35922
NP_001121632.1	Homo_12320	OG0001651	UBP1	Hs_planula_t.66672
NP_005211.1	Homo_54034	OG0001709	DLX3	Hs_planula_t.27402
NP_005211.1	Homo_54034	OG0001709	DLX3	Hs_planula_t.39076
NP_005211.1	Homo_54034	OG0001709	DLX3	Hs_planula_t.92649
NP_001925.2	Homo_54033	OG0001709	DLX4	Hs_planula_t.27402
NP_001925.2	Homo_54033	OG0001709	DLX4	Hs_planula_t.39076
NP_001925.2	Homo_54033	OG0001709	DLX4	Hs_planula_t.92649
NP_005212.1	Homo_26220	OG0001709	DLX5	Hs_planula_t.27402
NP_005212.1	Homo_26220	OG0001709	DLX5	Hs_planula_t.39076
NP_005212.1	Homo_26220	OG0001709	DLX5	Hs_planula_t.92649
NP_005213.3	Homo_26219	OG0001709	DLX6	Hs_planula_t.27402
NP_005213.3	Homo_26219	OG0001709	DLX6	Hs_planula_t.39076
NP_005213.3	Homo_26219	OG0001709	DLX6	Hs_planula_t.92649
NP_001308015.1	Homo_59535	OG0001719	NPAS1	Hs_planula_t.78000
NP_071406.1	Homo_45091	OG0001719	NPAS3	Hs_planula_t.78000
NP_001361698.1	Homo_23591	OG0001719	SIM1	Hs_planula_t.78000
NP_033664.2	Homo_63014	OG0001719	SIM2	Hs_planula_t.78000
NP_001128690.1	Homo_1275	OG0001727	TAF12	Hs_planula_t.37204
NP_056292.1	Homo_48079	OG0001743	SIN3A	Hs_planula_t.24909
NP_056292.1	Homo_48079	OG0001743	SIN3A	Hs_planula_t.24909
NP_056292.1	Homo_48079	OG0001743	SIN3A	Hs_planula_t.47527
NP_055932.2	Homo_29767	OG0001804	ZC3H3	Hs_planula_t.35841
NP_055932.2	Homo_29767	OG0001804	ZC3H3	Hs_planula_t.79918
NP_001278210.2	Homo_70731	OG0001814	FOXO6	Hs_planula_t.84090
NP_001164402.1	Homo_66162	OG0001814	FOXO4	Hs_planula_t.84090
NP_057458.4	Homo_6726	OG0001836	ARID4B	Hs_planula_t.25959
NP_002883.3	Homo_45432	OG0001836	ARID4A	Hs_planula_t.25959
NP_004490.2	Homo_21179	OG0001840	HNRNPAB	Hs_planula_t.30021
NP_004490.2	Homo_21179	OG0001840	HNRNPAB	Hs_planula_t.47531
NP_004490.2	Homo_21179	OG0001840	HNRNPAB	Hs_planula_t.69264
NP_004490.2	Homo_21179	OG0001840	HNRNPAB	Hs_planula_t.69265
NP_001164638.1	Homo_51830	OG0001843	CAMTA2	Hs_planula_t.70742
NP_001336553.1	Homo_353	OG0001843	CAMTA1	Hs_planula_t.70742
NP_775322.1	Homo_50848	OG0001876	NFAT5	Hs_planula_t.71200
NP_775322.1	Homo_50848	OG0001876	NFAT5	Hs_planula_t.71200
NP_775322.1	Homo_50848	OG0001876	NFAT5	Hs_planula_t.71201
NP_002458.2	Homo_29554	OG0001910	MYC	Hs_planula_t.48371
NP_002458.2	Homo_29554	OG0001910	MYC	Hs_planula_t.91026
NP_005367.2	Homo_1750	OG0001910	MYCL	Hs_planula_t.48371
NP_005367.2	Homo_1750	OG0001910	MYCL	Hs_planula_t.91026
NP_001361332.1	Homo_16360	OG0001926	RBPJ	Hs_planula_t.28075
NP_001361332.1	Homo_16360	OG0001926	RBPJ	Hs_planula_t.75660
NP_001361332.1	Homo_16360	OG0001926	RBPJ	Hs_planula_t.75661
NP_722516.1	Homo_30401	OG0001929	TAF1L	Hs_planula_t.49335
NP_620278.2	Homo_66196	OG0001929	TAF1	Hs_planula_t.49335
NP_003077.2	Homo_32633	OG0001999	SNAPC4	Hs_planula_t.30558
NP_003077.2	Homo_32633	OG0001999	SNAPC4	Hs_planula_t.50494
NP_003077.2	Homo_32633	OG0001999	SNAPC4	Hs_planula_t.66673
NP_005559.2	Homo_53012	OG0002094	LHX1	Hs_planula_t.26870
NP_005559.2	Homo_53012	OG0002094	LHX1	Hs_planula_t.47971
NP_071758.1	Homo_42916	OG0002094	LHX5	Hs_planula_t.26870
NP_071758.1	Homo_42916	OG0002094	LHX5	Hs_planula_t.47971
NP_001350675.1	Homo_32618	OG0002094	LHX3	Hs_planula_t.26870
NP_001350675.1	Homo_32618	OG0002094	LHX3	Hs_planula_t.47971
NP_203129.1	Homo_5485	OG0002094	LHX4	Hs_planula_t.26870
NP_203129.1	Homo_5485	OG0002094	LHX4	Hs_planula_t.47971
NP_003172.1	Homo_24583	OG0002111	TBXT	Hs_planula_t.1112
NP_003172.1	Homo_24583	OG0002111	TBXT	Hs_planula_t.28837
NP_003172.1	Homo_24583	OG0002111	TBXT	Hs_planula_t.49854
NP_003172.1	Homo_24583	OG0002111	TBXT	Hs_planula_t.71602
NP_005140.1	Homo_5223	OG0002111	TBX19	Hs_planula_t.1112
NP_005140.1	Homo_5223	OG0002111	TBX19	Hs_planula_t.28837
NP_005140.1	Homo_5223	OG0002111	TBX19	Hs_planula_t.49854
NP_005140.1	Homo_5223	OG0002111	TBX19	Hs_planula_t.71602
NP_660089.1	Homo_45595	OG0002121	MAX	Hs_planula_t.28357
NP_660089.1	Homo_45595	OG0002121	MAX	Hs_planula_t.42186
NP_660089.1	Homo_45595	OG0002121	MAX	Hs_planula_t.47782
NP_660089.1	Homo_45595	OG0002121	MAX	Hs_planula_t.91879
NP_000626.2	Homo_57027	OG0002124	RFX2	Hs_planula_t.26576
NP_000626.2	Homo_57027	OG0002124	RFX2	Hs_planula_t.68318
NP_005071.2	Homo_63929	OG0002127	XBP1	Hs_planula_t.29026
NP_005071.2	Homo_63929	OG0002127	XBP1	Hs_planula_t.29026
NP_005071.2	Homo_63929	OG0002127	XBP1	Hs_planula_t.39686
NP_005071.2	Homo_63929	OG0002127	XBP1	Hs_planula_t.39746
NP_005071.2	Homo_63929	OG0002127	XBP1	Hs_planula_t.92085
NP_060926.2	Homo_14253	OG0002159	EAF2	Hs_planula_t.29253
NP_060926.2	Homo_14253	OG0002159	EAF2	Hs_planula_t.68999
NP_001243334.1	Homo_38177	OG0002195	KDM2A	Hs_planula_t.36174
NP_001243334.1	Homo_38177	OG0002195	KDM2A	Hs_planula_t.36174
NP_787046.1	Homo_61579	OG0002240	DNMT3B	Hs_planula_t.37704
NP_787046.1	Homo_61579	OG0002240	DNMT3B	Hs_planula_t.88112
NP_001350654.1	Homo_24451	OG0002313	ARID1B	Hs_planula_t.72088
NP_624361.1	Homo_1157	OG0002313	ARID1A	Hs_planula_t.72088
NP_003319.2	Homo_16603	OG0002319	TXK	Hs_planula_t.37171
NP_005225.2	Homo_57898	OG0002320	NR2F6	Hs_planula_t.2776
NP_005645.1	Homo_19538	OG0002320	NR2F1	Hs_planula_t.2776
NP_001138629.1	Homo_48565	OG0002320	NR2F2	Hs_planula_t.2776
NP_001338892.1	Homo_39488	OG0002349	HINFP	Hs_planula_t.37730
NP_001338892.1	Homo_39488	OG0002349	HINFP	Hs_planula_t.82156
NP_001338892.1	Homo_39488	OG0002349	HINFP	Hs_planula_t.82157
NP_001317373.1	Homo_7765	OG0002359	MTA3	Hs_planula_t.26080
NP_001190187.1	Homo_46588	OG0002359	MTA1	Hs_planula_t.26080
NP_001317221.1	Homo_37654	OG0002359	MTA2	Hs_planula_t.26080
NP_001029196.1	Homo_2015	OG0002413	DMAP1	Hs_planula_t.27458
NP_001029196.1	Homo_2015	OG0002413	DMAP1	Hs_planula_t.27458
NP_001029196.1	Homo_2015	OG0002413	DMAP1	Hs_planula_t.39147
NP_001020774.1	Homo_4074	OG0002441	RFX5	Hs_planula_t.36963
NP_001020774.1	Homo_4074	OG0002441	RFX5	Hs_planula_t.4305
NP_001020774.1	Homo_4074	OG0002441	RFX5	Hs_planula_t.5785
NP_001020774.1	Homo_4074	OG0002441	RFX5	Hs_planula_t.90956
NP_001355003.1	Homo_47443	OG0002441	RFX7	Hs_planula_t.36963
NP_001355003.1	Homo_47443	OG0002441	RFX7	Hs_planula_t.4305
NP_001355003.1	Homo_47443	OG0002441	RFX7	Hs_planula_t.5785
NP_001355003.1	Homo_47443	OG0002441	RFX7	Hs_planula_t.90956
NP_006445.1	Homo_15932	OG0002495	MXD4	Hs_planula_t.88041
NP_006445.1	Homo_15932	OG0002495	MXD4	Hs_planula_t.90470
NP_001189442.1	Homo_8189	OG0002495	MXD1	Hs_planula_t.88041
NP_001189442.1	Homo_8189	OG0002495	MXD1	Hs_planula_t.90470
NP_005953.4	Homo_35276	OG0002495	MXI1	Hs_planula_t.88041
NP_005953.4	Homo_35276	OG0002495	MXI1	Hs_planula_t.90470
NP_112590.1	Homo_21090	OG0002495	MXD3	Hs_planula_t.88041
NP_112590.1	Homo_21090	OG0002495	MXD3	Hs_planula_t.90470
NP_036389.2	Homo_26695	OG0002516	HBP1	Hs_planula_t.10114
NP_036389.2	Homo_26695	OG0002516	HBP1	Hs_planula_t.24927
NP_036389.2	Homo_26695	OG0002516	HBP1	Hs_planula_t.24927
NP_036389.2	Homo_26695	OG0002516	HBP1	Hs_planula_t.48334
NP_006228.3	Homo_44233	OG0002585	POU4F1	Hs_planula_t.25587
NP_006228.3	Homo_44233	OG0002585	POU4F1	Hs_planula_t.72997
NP_004566.2	Homo_17949	OG0002585	POU4F2	Hs_planula_t.25587
NP_004566.2	Homo_17949	OG0002585	POU4F2	Hs_planula_t.72997
NP_002691.1	Homo_20523	OG0002585	POU4F3	Hs_planula_t.25587
NP_002691.1	Homo_20523	OG0002585	POU4F3	Hs_planula_t.72997
NP_068780.2	Homo_36560	OG0002598	TEAD1	Hs_planula_t.25010
NP_958851.1	Homo_40005	OG0002598	TEAD4	Hs_planula_t.25010
NP_003205.2	Homo_22494	OG0002598	TEAD3	Hs_planula_t.25010
NP_001035199.1	Homo_27033	OG0002606	NRF1	Hs_planula_t.48275
NP_001275585.1	Homo_49290	OG0002608	UBN1	Hs_planula_t.91768
NP_003176.2	Homo_62477	OG0002609	TAF4	Hs_planula_t.48444
NP_005631.1	Homo_55787	OG0002609	TAF4B	Hs_planula_t.48444
NP_005850.1	Homo_20229	OG0002637	PURA	Hs_planula_t.10716
NP_005850.1	Homo_20229	OG0002637	PURA	Hs_planula_t.30796
NP_005850.1	Homo_20229	OG0002637	PURA	Hs_planula_t.78088
NP_150093.1	Homo_25481	OG0002637	PURB	Hs_planula_t.10716
NP_150093.1	Homo_25481	OG0002637	PURB	Hs_planula_t.30796
NP_150093.1	Homo_25481	OG0002637	PURB	Hs_planula_t.78088
NP_001186087.1	Homo_54024	OG0002659	KAT7	Hs_planula_t.10495
NP_001186087.1	Homo_54024	OG0002659	KAT7	Hs_planula_t.21342
NP_001186087.1	Homo_54024	OG0002659	KAT7	Hs_planula_t.37102
NP_001186087.1	Homo_54024	OG0002659	KAT7	Hs_planula_t.72952
NP_001186087.1	Homo_54024	OG0002659	KAT7	Hs_planula_t.85130
NP_001263302.1	Homo_4968	OG0002662	USF1	Hs_planula_t.40269
NP_001308079.1	Homo_58446	OG0002662	USF2	Hs_planula_t.40269
NP_001167540.1	Homo_5144	OG0002737	LMX1A	Hs_planula_t.23920
NP_001167540.1	Homo_5144	OG0002737	LMX1A	Hs_planula_t.50045
NP_002307.2	Homo_32003	OG0002737	LMX1B	Hs_planula_t.23920
NP_002307.2	Homo_32003	OG0002737	LMX1B	Hs_planula_t.50045
NP_060191.3	Homo_57701	OG0002804	CC2D1A	Hs_planula_t.16013
NP_060191.3	Homo_57701	OG0002804	CC2D1A	Hs_planula_t.23307
NP_060191.3	Homo_57701	OG0002804	CC2D1A	Hs_planula_t.23309
NP_060191.3	Homo_57701	OG0002804	CC2D1A	Hs_planula_t.25504
NP_060191.3	Homo_57701	OG0002804	CC2D1A	Hs_planula_t.49649
NP_001363294.1	Homo_5887	OG0002819	ZC3H11A	Hs_planula_t.92611
NP_065190.2	Homo_50754	OG0002864	THAP11	Hs_planula_t.1349
NP_065190.2	Homo_50754	OG0002864	THAP11	Hs_planula_t.20425
NP_065190.2	Homo_50754	OG0002864	THAP11	Hs_planula_t.24750
NP_065190.2	Homo_50754	OG0002864	THAP11	Hs_planula_t.27525
NP_001340059.1	Homo_5139	OG0002917	PBX1	Hs_planula_t.27102
NP_001340059.1	Homo_5139	OG0002917	PBX1	Hs_planula_t.88956
NP_003065.3	Homo_12868	OG0002925	SMARCC1	Hs_planula_t.28487
NP_003065.3	Homo_12868	OG0002925	SMARCC1	Hs_planula_t.82707
NP_001317217.1	Homo_41665	OG0002925	SMARCC2	Hs_planula_t.28487
NP_001317217.1	Homo_41665	OG0002925	SMARCC2	Hs_planula_t.82707
NP_006456.1	Homo_47997	OG0002936	ARID3B	Hs_planula_t.82133
NP_001017363.1	Homo_30509	OG0002936	ARID3C	Hs_planula_t.82133
NP_005215.1	Homo_56599	OG0002936	ARID3A	Hs_planula_t.82133
NP_003060.2	Homo_66931	OG0002945	SMARCA1	Hs_planula_t.25996
NP_003592.3	Homo_17899	OG0002945	SMARCA5	Hs_planula_t.25996
NP_001337153.1	Homo_3961	OG0002949	ARNT	Hs_planula_t.48527
NP_055677.3	Homo_48211	OG0002949	ARNT2	Hs_planula_t.48527
NP_031401.1	Homo_465	OG0002978	TARDBP	Hs_planula_t.79505
NP_004482.4	Homo_59533	OG0002981	ARHGAP35	Hs_planula_t.80895
NP_852150.2	Homo_62599	OG0003036	ZGPAT	Hs_planula_t.22348
NP_852150.2	Homo_62599	OG0003036	ZGPAT	Hs_planula_t.22349
NP_852150.2	Homo_62599	OG0003036	ZGPAT	Hs_planula_t.22349
NP_852150.2	Homo_62599	OG0003036	ZGPAT	Hs_planula_t.23132
NP_852150.2	Homo_62599	OG0003036	ZGPAT	Hs_planula_t.84187
NP_006758.2	Homo_63668	OG0003152	LZTR1	Hs_planula_t.10077
NP_006758.2	Homo_63668	OG0003152	LZTR1	Hs_planula_t.10077
NP_006758.2	Homo_63668	OG0003152	LZTR1	Hs_planula_t.22025
NP_006758.2	Homo_63668	OG0003152	LZTR1	Hs_planula_t.23124
NP_006758.2	Homo_63668	OG0003152	LZTR1	Hs_planula_t.36157
NP_006758.2	Homo_63668	OG0003152	LZTR1	Hs_planula_t.76911
NP_001291287.1	Homo_18529	OG0003315	ZFP42	Hs_planula_t.39101
NP_996806.2	Homo_65379	OG0003315	YY2	Hs_planula_t.39101
NP_003394.1	Homo_46355	OG0003315	YY1	Hs_planula_t.39101
NP_689813.2	Homo_60558	OG0003329	ZNF579	Hs_planula_t.49439
NP_689813.2	Homo_60558	OG0003329	ZNF579	Hs_planula_t.71691
NP_689813.2	Homo_60558	OG0003329	ZNF579	Hs_planula_t.77839
NP_005576.3	Homo_47753	OG0003361	SMAD6	Hs_planula_t.14603
NP_005576.3	Homo_47753	OG0003361	SMAD6	Hs_planula_t.49385
NP_001177752.1	Homo_56103	OG0003361	SMAD7	Hs_planula_t.14603
NP_001177752.1	Homo_56103	OG0003361	SMAD7	Hs_planula_t.49385
NP_006330.2	Homo_56833	OG0003380	HMG20B	Hs_planula_t.27669
NP_006330.2	Homo_56833	OG0003380	HMG20B	Hs_planula_t.59705
NP_006330.2	Homo_56833	OG0003380	HMG20B	Hs_planula_t.92379
NP_001291433.1	Homo_48126	OG0003380	HMG20A	Hs_planula_t.27669
NP_001291433.1	Homo_48126	OG0003380	HMG20A	Hs_planula_t.59705
NP_001291433.1	Homo_48126	OG0003380	HMG20A	Hs_planula_t.92379
NP_056349.1	Homo_2725	OG0003442	ZZZ3	Hs_planula_t.78517
NP_056349.1	Homo_2725	OG0003442	ZZZ3	Hs_planula_t.78518
NP_056349.1	Homo_2725	OG0003442	ZZZ3	Hs_planula_t.90759
NP_003448.1	Homo_52846	OG0003451	ZNF207	Hs_planula_t.36887
NP_003448.1	Homo_52846	OG0003451	ZNF207	Hs_planula_t.38820
NP_004732.2	Homo_35106	OG0003519	NOLC1	Hs_planula_t.32265
NP_004732.2	Homo_35106	OG0003519	NOLC1	Hs_planula_t.35918
NP_004732.2	Homo_35106	OG0003519	NOLC1	Hs_planula_t.72651
NP_004553.2	Homo_24561	OG0003563	PRKN	Hs_planula_t.15227
NP_004553.2	Homo_24561	OG0003563	PRKN	Hs_planula_t.24898
NP_004553.2	Homo_24561	OG0003563	PRKN	Hs_planula_t.55802
NP_004553.2	Homo_24561	OG0003563	PRKN	Hs_planula_t.75211
NP_004553.2	Homo_24561	OG0003563	PRKN	Hs_planula_t.75211
NP_001253972.1	Homo_40545	OG0003586	AEBP2	Hs_planula_t.27877
NP_001253972.1	Homo_40545	OG0003586	AEBP2	Hs_planula_t.36702
NP_001036147.1	Homo_381	OG0003592	RERE	Hs_planula_t.26108
NP_001036147.1	Homo_381	OG0003592	RERE	Hs_planula_t.48945
NP_057507.2	Homo_44726	OG0003645	ZNF219	Hs_planula_t.81487
NP_002219.1	Homo_2457	OG0003735	JUN	Hs_planula_t.79337
NP_002220.1	Homo_57619	OG0003735	JUNB	Hs_planula_t.79337
NP_001273897.1	Homo_57997	OG0003735	JUND	Hs_planula_t.79337
NP_667345.1	Homo_30429	OG0003736	NFX1	Hs_planula_t.77077
NP_002625.1	Homo_54004	OG0003737	PHB	Hs_planula_t.12038
NP_002625.1	Homo_54004	OG0003737	PHB	Hs_planula_t.74281
NP_001135934.1	Homo_29234	OG0003741	OSR2	Hs_planula_t.12729
NP_660303.1	Homo_7249	OG0003741	OSR1	Hs_planula_t.12729
NP_005350.1	Homo_56194	OG0003757	SMAD4	Hs_planula_t.79121
NP_004917.2	Homo_45646	OG0003764	ZFP36L1	Hs_planula_t.25889
NP_004917.2	Homo_45646	OG0003764	ZFP36L1	Hs_planula_t.63208
NP_001229263.1	Homo_31862	OG0003768	LHX6	Hs_planula_t.39367
NP_001243043.1	Homo_2694	OG0003768	LHX8	Hs_planula_t.39367
NP_056261.4	Homo_6890	OG0003848	AHCTF1	Hs_planula_t.25155
NP_056261.4	Homo_6890	OG0003848	AHCTF1	Hs_planula_t.54361
NP_056261.4	Homo_6890	OG0003848	AHCTF1	Hs_planula_t.54464
NP_056261.4	Homo_6890	OG0003848	AHCTF1	Hs_planula_t.84072
NP_060014.3	Homo_66820	OG0004006	NKRF	Hs_planula_t.56562
NP_060014.3	Homo_66820	OG0004006	NKRF	Hs_planula_t.75867
NP_060014.3	Homo_66820	OG0004006	NKRF	Hs_planula_t.75867
NP_003027.1	Homo_207	OG0004020	SKI	Hs_planula_t.59560
NP_001116079.1	Homo_62987	OG0004026	RUNX1	Hs_planula_t.83605
NP_005243.1	Homo_45952	OG0004047	FOS	Hs_planula_t.29209
NP_005243.1	Homo_45952	OG0004047	FOS	Hs_planula_t.81810
NP_001034707.1	Homo_38773	OG0004090	CREBZF	Hs_planula_t.57011
NP_001034707.1	Homo_38773	OG0004090	CREBZF	Hs_planula_t.85118
NP_004552.2	Homo_38047	OG0004196	OVOL1	Hs_planula_t.4772
NP_067043.2	Homo_61282	OG0004196	OVOL2	Hs_planula_t.4772
NP_001289686.1	Homo_58589	OG0004196	OVOL3	Hs_planula_t.4772
NP_950248.1	Homo_45381	OG0004201	TBPL2	Hs_planula_t.75906
NP_003185.1	Homo_24664	OG0004201	TBP	Hs_planula_t.75906
NP_066288.2	Homo_35969	OG0004228	DEAF1	Hs_planula_t.66399
NP_055787.1	Homo_51402	OG0004282	TCF25	Hs_planula_t.36467
NP_055787.1	Homo_51402	OG0004282	TCF25	Hs_planula_t.49093
NP_003161.2	Homo_52671	OG0004294	SUPT6H	Hs_planula_t.25064
NP_003161.2	Homo_52671	OG0004294	SUPT6H	Hs_planula_t.511
NP_001095124.1	Homo_56177	OG0004305	CXXC1	Hs_planula_t.91243
NP_001095124.1	Homo_56177	OG0004305	CXXC1	Hs_planula_t.91243
NP_056464.1	Homo_59460	OG0004308	IRF2BP1	Hs_planula_t.19364
NP_056464.1	Homo_59460	OG0004308	IRF2BP1	Hs_planula_t.67551
NP_892017.2	Homo_6719	OG0004308	IRF2BP2	Hs_planula_t.19364
NP_892017.2	Homo_6719	OG0004308	IRF2BP2	Hs_planula_t.67551
NP_078772.1	Homo_45989	OG0004308	IRF2BPL	Hs_planula_t.19364
NP_078772.1	Homo_45989	OG0004308	IRF2BPL	Hs_planula_t.67551
NP_006157.1	Homo_42569	OG0004349	NFYB	Hs_planula_t.18258
NP_006157.1	Homo_42569	OG0004349	NFYB	Hs_planula_t.40598
NP_001352951.1	Homo_8335	OG0004402	TET3	Hs_planula_t.48810
NP_001352951.1	Homo_8335	OG0004402	TET3	Hs_planula_t.84175
NP_001352951.1	Homo_8335	OG0004402	TET3	Hs_planula_t.84176
NP_001265553.1	Homo_16598	OG0004405	NFXL1	Hs_planula_t.1000
NP_001265553.1	Homo_16598	OG0004405	NFXL1	Hs_planula_t.1000
NP_001265553.1	Homo_16598	OG0004405	NFXL1	Hs_planula_t.37110
NP_001140160.1	Homo_8544	OG0004464	KDM3A	Hs_planula_t.26040
NP_001140160.1	Homo_8544	OG0004464	KDM3A	Hs_planula_t.92133
NP_001334768.1	Homo_40973	OG0004521	ARID2	Hs_planula_t.24880
NP_001334768.1	Homo_40973	OG0004521	ARID2	Hs_planula_t.69473
NP_997717.2	Homo_8338	OG0004543	BOLA3	Hs_planula_t.37041
NP_001026997.1	Homo_70382	OG0004543	BOLA2	Hs_planula_t.37041
NP_001034271.2	Homo_70382	OG0004543	BOLA2B	Hs_planula_t.37041
NP_653181.1	Homo_4670	OG0004576	GLMP	Hs_planula_t.86995
NP_653181.1	Homo_4670	OG0004576	GLMP	Hs_planula_t.86996
NP_001612.1	Homo_24979	OG0004758	AHR	Hs_planula_t.49417
NP_001364165.1	Homo_18562	OG0004758	AHRR	Hs_planula_t.49417
NP_001278930.1	Homo_22785	OG0004761	SRF	Hs_planula_t.82814
NP_001351928.1	Homo_26372	OG0004769	TAF6	Hs_planula_t.27949
NP_001355636.1	Homo_50642	OG0004781	CBFB	Hs_planula_t.39318
NP_004550.2	Homo_1880	OG0004803	YBX1	Hs_planula_t.47287
NP_057066.2	Homo_52002	OG0004803	YBX2	Hs_planula_t.47287
NP_003642.3	Homo_40383	OG0004803	YBX3	Hs_planula_t.47287
NP_001300978.1	Homo_34014	OG0004806	SIRT1	Hs_planula_t.26922
NP_001300978.1	Homo_34014	OG0004806	SIRT1	Hs_planula_t.70672
NP_005925.2	Homo_57036	OG0004818	MLLT1	Hs_planula_t.85849
NP_005925.2	Homo_57036	OG0004818	MLLT1	Hs_planula_t.85850
NP_001273620.1	Homo_30313	OG0004818	MLLT3	Hs_planula_t.85849
NP_001273620.1	Homo_30313	OG0004818	MLLT3	Hs_planula_t.85850
NP_002187.1	Homo_61364	OG0004834	INSM1	Hs_planula_t.82724
NP_115983.3	Homo_45133	OG0004834	INSM2	Hs_planula_t.82724
NP_071760.2	Homo_33224	OG0004868	DNAJC1	Hs_planula_t.28669
NP_071760.2	Homo_33224	OG0004868	DNAJC1	Hs_planula_t.3576
NP_009017.1	Homo_45366	OG0004940	WDHD1	Hs_planula_t.49923
NP_009017.1	Homo_45366	OG0004940	WDHD1	Hs_planula_t.66600
NP_055192.1	Homo_26628	OG0005001	DNAJC2	Hs_planula_t.29605
NP_055192.1	Homo_26628	OG0005001	DNAJC2	Hs_planula_t.91872
NP_001307902.1	Homo_5231	OG0005020	BLZF1	Hs_planula_t.1161
NP_001307902.1	Homo_5231	OG0005020	BLZF1	Hs_planula_t.39366
NP_001185780.1	Homo_1858	OG0005115	FOXJ3	Hs_planula_t.78510
NP_001171189.1	Homo_7132	OG0005128	KLF11	Hs_planula_t.24627
NP_001171189.1	Homo_7132	OG0005128	KLF11	Hs_planula_t.82671
NP_002193.2	Homo_18982	OG0005372	ISL1	Hs_planula_t.20776
NP_002193.2	Homo_18982	OG0005372	ISL1	Hs_planula_t.69340
NP_002193.2	Homo_18982	OG0005372	ISL1	Hs_planula_t.69341
NP_665804.1	Homo_48102	OG0005372	ISL2	Hs_planula_t.20776
